hgnc_symbol,gene_biotype,mean.CPM,min.CPM,max.CPM,express.in.libs
C1QL4,protein_coding,0.009905738125254228,0,0.19811476250508456,1
C1QTNF2,protein_coding,0.008549351661241919,0,0.17098703322483838,1
C1QTNF3-AMACR,protein_coding,0.0352242544421005,0,0.70448508884201,1
C1QTNF5,protein_coding,0.04000873857487972,0,0.20273712842600128,5
C1QTNF8,protein_coding,0,0,0,0
C1QTNF9,protein_coding,0.026342755619074933,0,0.18439492079986453,4
C1QTNF9B,protein_coding,0.04187044723555464,0,0.36878984159972905,4
C20orf141,protein_coding,0,0,0,0
C20orf173,protein_coding,0.012078551945170792,0,0.13840342675923104,2
C20orf202,protein_coding,0.04184859615761258,0,0.41521028027769313,4
C20orf203,protein_coding,0.13089631034800545,0,0.692707414458752,8
C20orf85,protein_coding,0,0,0,0
C22orf31,protein_coding,0,0,0,0
C2CD4C,protein_coding,0,0,0,0
C2CD4D,protein_coding,0.15969990636785694,0,0.5536137070369241,12
C2orf50,protein_coding,0.03261647692150935,0,0.3041056926390019,4
C2orf66,protein_coding,0.11073568992176894,0,0.5129610996745151,8
C2orf72,protein_coding,0.04331196776035079,0,0.36878984159972905,4
C2orf73,protein_coding,0.018928370079326625,0,0.18320232904241543,3
C2orf78,protein_coding,0.035343966774712195,0,0.3162743203863009,4
C2orf80,protein_coding,0.015187900329359636,0,0.11689592576177288,3
C3orf20,protein_coding,0.16605933069622247,0,0.6325486407726018,13
C3orf49,protein_coding,0.16189491965156927,0,0.511598606336501,11
C3orf56,protein_coding,0,0,0,0
C3orf84,protein_coding,0.014034430923357188,0,0.17932005425414313,2
C4BPA,protein_coding,0.008526643438941684,0,0.17053286877883367,1
C4BPB,protein_coding,0.03346623974060614,0,0.40614030118735217,3
C4orf17,protein_coding,0.027273791298605462,0,0.19811476250508456,4
C4orf47,protein_coding,0.10945570952153168,0,1.2049639526297582,7
C4orf51,protein_coding,0,0,0,0
C5orf46,protein_coding,0,0,0,0
C5orf47,protein_coding,0.015481281094659365,0,0.18439492079986453,2
C5orf49,protein_coding,0,0,0,0
C5orf52,protein_coding,0.0086588426807344,0,0.173176853614688,1
C6,protein_coding,0,0,0,0
C6orf118,protein_coding,0.010536210885287098,0,0.12523070109332277,2
C6orf132,protein_coding,0.1029863666569047,0,0.41267044857673923,7
C6orf141,protein_coding,0.01087140807466275,0,0.12523070109332277,2
C6orf15,protein_coding,0,0,0,0
C6orf58,protein_coding,0.004609873019996613,0,0.09219746039993226,1
C7,protein_coding,0.016167273179920366,0,0.19811476250508456,2
C7orf33,protein_coding,0.004609873019996613,0,0.09219746039993226,1
C7orf57,protein_coding,0.0845376406944667,0,0.511598606336501,6
C7orf61,protein_coding,0.12235142039579483,0,1.1150542063430071,7
C8A,protein_coding,0.0086588426807344,0,0.173176853614688,1
C8B,protein_coding,0.022144261884262544,0,0.35068777728531864,2
C8G,protein_coding,0.07777939159715881,0,0.36878984159972905,7
C8orf34,protein_coding,0.07557933246670795,0,0.8297771435993904,5
C8orf48,protein_coding,0.012975286220307554,0,0.15813716019315044,2
C8orf74,protein_coding,0.004609873019996613,0,0.09219746039993226,1
C8orf89,protein_coding,0,0,0,0
C9,protein_coding,0.038499675670591815,0,0.3041056926390019,4
C9orf116,protein_coding,0.22218012527020947,0,0.6821314751153347,14
C9orf152,protein_coding,0.1516118309711941,0,0.7375796831994581,9
C9orf153,protein_coding,0.06612724377802738,0,0.36640465808483086,6
C9orf24,protein_coding,0.029691192474166444,0,0.18320232904241543,4
C9orf50,protein_coding,0,0,0,0
C9orf57,protein_coding,0.015381193949306055,0,0.12993290197376967,3
CA1,protein_coding,0.05920320253608869,0,0.34197406644967676,7
CA10,protein_coding,0.01087140807466275,0,0.12523070109332277,2
CA3,protein_coding,0.10824986880050291,0,0.6082113852780038,8
CA4,protein_coding,0.017966208249304685,0,0.19811476250508456,2
CA5A,protein_coding,0.059120778547258855,0,0.5009228043732911,5
CA6,protein_coding,0.0445288847067253,0,0.35864010850828626,4
CA7,protein_coding,0.010226808817859272,0,0.10316761214418481,2
CA9,protein_coding,0.010415037165685604,0,0.12993290197376967,2
CABP1,protein_coding,0.07363642454827328,0,0.37569210327996827,5
CABP2,protein_coding,0,0,0,0
CABP5,protein_coding,0.009219746039993227,0,0.18439492079986453,1
CABS1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CACNA1B,protein_coding,0.09854839578140301,0,0.5195305608440639,6
CACNA1H,protein_coding,0.194013823297638,0,0.692707414458752,13
CACNA1S,protein_coding,0.008884548850617572,0,0.09219746039993226,2
CACNA2D1,protein_coding,0.07661720353093585,0,0.35068777728531864,8
CACNG1,protein_coding,0.09769116745222124,0,0.5129610996745151,8
CACNG2,protein_coding,0.02436582994527694,0,0.2765923811997968,3
CACNG3,protein_coding,0.02800435120399164,0,0.37569210327996827,2
CACNG4,protein_coding,0.06209889898009127,0,0.345160953963231,7
CACNG5,protein_coding,0.025648054983725754,0,0.5129610996745151,1
CACNG6,protein_coding,0.012523070109332277,0,0.25046140218664553,1
CACNG7,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
CACNG8,protein_coding,0.13495222746775748,0,0.7375796831994581,9
CADM2,protein_coding,0.10944182249644324,0,0.854935166124192,8
CADM3,protein_coding,0.022541878445410925,0,0.35864010850828626,2
CADPS,protein_coding,0.12259497995581414,0,0.4609873019996613,10
CADPS2,protein_coding,0.020304464512492952,0,0.12523070109332277,4
CALB2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CALCA,protein_coding,0.07639731562700043,0,0.86588426807344,4
CALCB,protein_coding,0.06556331954518092,0,0.345160953963231,5
CALCR,protein_coding,0.086824530427634,0,0.658679869379461,7
CALHM3,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CALML3,protein_coding,0.008966002712707156,0,0.17932005425414313,1
CALML5,protein_coding,0,0,0,0
CALML6,protein_coding,0.044003549612290395,0,0.34106573755766734,4
CALR3,protein_coding,0.09895166542665457,0,0.5943442875152537,7
CALY,protein_coding,0.030539260554091188,0,0.41267044857673923,2
CAMK2B,protein_coding,0.09225678323324886,0,0.41521028027769313,9
CAMKV,protein_coding,0.05082372327517731,0,0.34106573755766734,5
CAMP,protein_coding,0.02500556133214136,0,0.34197406644967676,2
CAMSAP3,protein_coding,0.0958834752431959,0,0.5068428210650032,7
CAP2,protein_coding,0.024030632755901282,0,0.18439492079986453,3
CAPN11,protein_coding,0.015421651506786909,0,0.18320232904241543,2
CAPN13,protein_coding,0.013240678543328116,0,0.17932005425414313,2
CAPN6,protein_coding,0.01935660246129329,0,0.20273712842600128,2
CAPN8,protein_coding,0.05555046055691535,0,0.35864010850828626,5
CAPN9,protein_coding,0,0,0,0
CAPSL,protein_coding,0.008060470124050458,0,0.16120940248100915,1
CAPZA3,protein_coding,0,0,0,0
CARD10,protein_coding,0.04989268759564679,0,0.34106573755766734,6
CARD18,protein_coding,0,0,0,0
CARTPT,protein_coding,0,0,0,0
CASKIN1,protein_coding,0.07177061360258459,0,0.3135316178246234,7
CASP14,protein_coding,0.03560369328897876,0,0.20633522428836962,5
CASQ2,protein_coding,0.021373379153104798,0,0.427467583062096,1
CASR,protein_coding,0.11235304571580607,0,0.5068428210650032,9
CATSPER4,protein_coding,0,0,0,0
CATSPERD,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
CAV3,protein_coding,0.04236382558013335,0,0.5009228043732911,2
CBLC,protein_coding,0,0,0,0
CBLN1,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
CBLN2,protein_coding,0.06361053775832909,0,0.511598606336501,6
CBLN4,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CC2D2B,protein_coding,0.12648845549643473,0,0.6711975117115069,6
CCBE1,protein_coding,0.021556772083175444,0,0.20273712842600128,3
CCDC105,protein_coding,0,0,0,0
CCDC110,protein_coding,0.06541628599374605,0,0.427467583062096,7
CCDC113,protein_coding,0.22620526577446615,0,1.380643815852924,11
CCDC148,protein_coding,0.08859071026558007,0,0.658679869379461,6
CCDC158,protein_coding,0.013829619059989839,0,0.2765923811997968,1
CCDC160,protein_coding,0.012824027491862877,0,0.25648054983725754,1
CCDC166,protein_coding,0.014788178493607822,0,0.17053286877883367,2
CCDC169,protein_coding,0.19809810158358132,0,1.0992139742544926,12
CCDC169-SOHLH2,protein_coding,0,0,0,0
CCDC172,protein_coding,0.018185748752700383,0,0.18439492079986453,2
CCDC175,protein_coding,0.27645486112160067,0,1.7203517754092688,14
CCDC177,protein_coding,0.012523070109332277,0,0.25046140218664553,1
CCDC178,protein_coding,0,0,0,0
CCDC179,protein_coding,0.013136516458938296,0,0.17053286877883367,2
CCDC182,protein_coding,0,0,0,0
CCDC184,protein_coding,0.1740425451645398,0,0.7172802170165725,11
CCDC185,protein_coding,0.027016726812784407,0,0.25046140218664553,3
CCDC187,protein_coding,0.07087130403272407,0,0.3962295250101691,5
CCDC188,protein_coding,0.017053286877883368,0,0.34106573755766734,1
CCDC190,protein_coding,0.09331730164368535,0,0.8297771435993904,5
CCDC27,protein_coding,0.04439010224190203,0,0.41521028027769313,4
CCDC3,protein_coding,0.07234246466192543,0,0.36878984159972905,7
CCDC33,protein_coding,0.010536210885287098,0,0.12523070109332277,2
CCDC38,protein_coding,0.0918713601988403,0,0.36878984159972905,9
CCDC42,protein_coding,0.05348818985122584,0,0.511598606336501,4
CCDC54,protein_coding,0.022230181805410597,0,0.30124098815743955,2
CCDC60,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CCDC63,protein_coding,0.019584039355900872,0,0.19811476250508456,3
CCDC70,protein_coding,0,0,0,0
CCDC74A,protein_coding,0.10995890248355554,0,0.6011155857830938,8
CCDC74B,protein_coding,0.08236968998856113,0,0.36878984159972905,8
CCDC8,protein_coding,0.04757353098644167,0,0.2867252959015448,5
CCDC83,protein_coding,0.015205284631950094,0,0.3041056926390019,1
CCDC85A,protein_coding,0.04112651658384246,0,0.5009228043732911,3
CCER1,protein_coding,0.07923372296963392,0,0.5379601627624294,6
CCER2,protein_coding,0.10774739167719546,0,1.0992139742544926,6
CCK,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
CCKAR,protein_coding,0.018784605163998415,0,0.37569210327996827,1
CCKBR,protein_coding,0.012903699679701734,0,0.1725804769816155,2
CCL11,protein_coding,0,0,0,0
CCL16,protein_coding,0.0734044616434388,0,0.3962295250101691,6
CCL21,protein_coding,0,0,0,0
CCL25,protein_coding,0.030460522589051416,0,0.6092104517810283,1
CCL26,protein_coding,0,0,0,0
CCL27,protein_coding,0.021991393916904533,0,0.3366602661939059,2
CCNO,protein_coding,0.025347097601195155,0,0.25648054983725754,2
CCR10,protein_coding,0.13150521796720288,0,0.8122806023747043,9
CCR3,protein_coding,0.191999766015316,0,0.6496645098688483,13
CCR8,protein_coding,0.056903640640736754,0,0.19811476250508456,7
CCT8L2,protein_coding,0.02155869450656046,0,0.30124098815743955,2
CD164L2,protein_coding,0.01759149831998231,0,0.25046140218664553,2
CD177,protein_coding,0.017411192289559257,0,0.17053286877883367,3
CD200R1L,protein_coding,0.05303762889876117,0,0.40614030118735217,4
CD207,protein_coding,0.09629232458325228,0,0.967256414886055,6
CD248,protein_coding,0.21632141371909633,0,1.419159898982009,11
CD300LD,protein_coding,0.11246622382859907,0,0.7013755545706373,7
CD300LG,protein_coding,0.02601749197994646,0,0.25046140218664553,3
CD5L,protein_coding,0.07561934021036527,0,0.3962295250101691,6
CDC20B,protein_coding,0.07667816844698128,0,0.5195305608440639,6
CDC25C,protein_coding,0.15262214488857212,0,0.6448376099240366,12
CDC42EP5,protein_coding,0.09716959609610254,0,0.7153796132743543,6
CDCP2,protein_coding,0.021615882555099938,0,0.3291500389578139,2
CDH10,protein_coding,0.04073389733360286,0,0.4609873019996613,3
CDH11,protein_coding,0.13508590127684122,0,0.7375796831994581,8
CDH12,protein_coding,0.020214512115933742,0,0.12523070109332277,4
CDH15,protein_coding,0.027080185332071217,0,0.25046140218664553,3
CDH16,protein_coding,0.025984850207399046,0,0.17053286877883367,4
CDH17,protein_coding,0.03182620269560114,0,0.30124098815743955,3
CDH18,protein_coding,0.019755956925280323,0,0.18439492079986453,3
CDH19,protein_coding,0.058564852280153123,0,0.8297771435993904,3
CDH2,protein_coding,0.07157080250961324,0,0.5531847623995936,6
CDH20,protein_coding,0.08269351296501404,0,0.5177414309448465,7
CDH22,protein_coding,0.07339308027692054,0,1.0992139742544926,3
CDH3,protein_coding,0.03722234250720835,0,0.30950283643255444,3
CDH4,protein_coding,0.16104355830907052,0,0.40547425685200256,11
CDH6,protein_coding,0.0815267527785894,0,0.7513842065599365,5
CDH7,protein_coding,0.07267634020875594,0,0.6453822227995258,5
CDH8,protein_coding,0.12600317419972495,0,0.7513842065599365,7
CDH9,protein_coding,0.08801239070723453,0,0.6092104517810283,8
CDHR2,protein_coding,0.07517747420704575,0,0.6261535054666139,6
CDHR4,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CDK15,protein_coding,0.27801603118895213,0,1.8320232904241542,11
CDK5R2,protein_coding,0.023936646691529513,0,0.15813716019315044,4
CDKL2,protein_coding,0.1204484485408586,0,0.5269438955035688,9
CDKL4,protein_coding,0.11210363612818662,0,0.4609873019996613,9
CDNF,protein_coding,0.13881574585360454,0,1.1348437335860329,9
CDO1,protein_coding,0.022075251073981183,0,0.3162743203863009,2
CDR1,protein_coding,0.011017596517791906,0,0.2203519303558381,1
CDRT15,protein_coding,0.02274987892719155,0,0.25046140218664553,3
CDRT15L2,protein_coding,0.015481281094659365,0,0.18439492079986453,2
CDSN,protein_coding,0.019113511988819658,0,0.173176853614688,3
CDX1,protein_coding,0.013617779871891951,0,0.17098703322483838,2
CDX2,protein_coding,0.11661141740461847,0,0.6448376099240366,9
CDX4,protein_coding,0.01087140807466275,0,0.12523070109332277,2
CDY1,protein_coding,0,0,0,0
CDY1B,protein_coding,0,0,0,0
CDY2A,protein_coding,0,0,0,0
CDY2B,protein_coding,0,0,0,0
CEACAM16,protein_coding,0.09735866818654014,0,0.346353707229376,11
CEACAM18,protein_coding,0,0,0,0
CEACAM20,protein_coding,0.00658679869379461,0,0.1317359738758922,1
CEACAM5,protein_coding,0.028938112693682218,0,0.37569210327996827,2
CEACAM6,protein_coding,0.025661879833056355,0,0.1725804769816155,4
CEACAM7,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CEACAM8,protein_coding,0.01132996326531617,0,0.12523070109332277,2
CELA1,protein_coding,0.0628474201756377,0,0.4744114805794513,5
CELA2A,protein_coding,0.044452551565018254,0,0.34106573755766734,5
CELA2B,protein_coding,0.0086588426807344,0,0.173176853614688,1
CELA3A,protein_coding,0,0,0,0
CELA3B,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CELF3,protein_coding,0.10714152044619857,0,0.4675837030470915,10
CELF4,protein_coding,0.1456767773013391,0,0.9219746039993226,9
CELF5,protein_coding,0.038958538393408966,0,0.427467583062096,4
CEND1,protein_coding,0.1771617104027822,0,0.7221732850092937,13
CER1,protein_coding,0.012523070109332277,0,0.25046140218664553,1
CERS1,protein_coding,0.10162111231163916,0,0.36108664250464684,12
CERS3,protein_coding,0.11474313720714212,0,0.40614030118735217,9
CES3,protein_coding,0.0751536213493392,0,0.4609873019996613,7
CES5A,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CETN1,protein_coding,0.014763380549680417,0,0.20307015059367609,2
CFAP100,protein_coding,0.05420150420136983,0,0.37569210327996827,4
CFAP126,protein_coding,0.006950303910679414,0,0.1390060782135883,1
CFAP206,protein_coding,0.06458056597564468,0,0.345160953963231,8
CFAP221,protein_coding,0.05376780774566892,0,0.35864010850828626,5
CFAP43,protein_coding,0.11855461435440784,0,0.6261535054666139,9
CFAP46,protein_coding,0.0712434105674536,0,0.7906858009657523,5
CFAP47,protein_coding,0.019254825252043105,0,0.25986580394753933,2
CFAP52,protein_coding,0.010536210885287098,0,0.12523070109332277,2
CFAP57,protein_coding,0.19449054764396786,0,0.8304205605553863,11
CFAP61,protein_coding,0.09655113023102696,0,0.346353707229376,10
CFAP69,protein_coding,0.0456851446527284,0,0.36878984159972905,5
CFAP73,protein_coding,0.16126325872220793,0,0.83049507095292,10
CFAP74,protein_coding,0.0086588426807344,0,0.173176853614688,1
CFAP77,protein_coding,0.04263763853864686,0,0.7513842065599365,2
CFC1,protein_coding,0.02224469083297919,0,0.37569210327996827,2
CFC1B,protein_coding,0.003460085668980776,0,0.06920171337961552,1
CFHR1,protein_coding,0.022329177707055385,0,0.23379185152354576,3
CFHR2,protein_coding,0,0,0,0
CFHR3,protein_coding,0,0,0,0
CFHR4,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CFHR5,protein_coding,0.018784605163998415,0,0.37569210327996827,1
CFI,protein_coding,0.06833120343209471,0,0.5158380607209241,3
CFTR,protein_coding,0.01983741078736991,0,0.17932005425414313,3
CGA,protein_coding,0,0,0,0
CGB1,protein_coding,0,0,0,0
CGB2,protein_coding,0,0,0,0
CGB5,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CGB7,protein_coding,0.054341693551700876,0,0.40614030118735217,5
CGB8,protein_coding,0,0,0,0
CGREF1,protein_coding,0.14503196730274057,0,0.8629023849080775,10
CHADL,protein_coding,0.1501513234252292,0,0.692707414458752,10
CHAT,protein_coding,0,0,0,0
CHIA,protein_coding,0.042733491946827004,0,0.34197406644967676,4
CHMP4C,protein_coding,0.10341114669899112,0,0.36878984159972905,10
CHODL,protein_coding,0.13199725252563552,0,1.1348437335860329,7
CHP2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
CHRD,protein_coding,0.02764418165167412,0,0.17932005425414313,4
CHRDL1,protein_coding,0.03568555175888972,0,0.346353707229376,3
CHRDL2,protein_coding,0.08873530582579665,0,0.8060470124050457,5
CHRM1,protein_coding,0,0,0,0
CHRM2,protein_coding,0.10231546280621674,0,0.6092104517810283,8
CHRNA1,protein_coding,0.04497692348144848,0,0.5531847623995936,2
CHRNA3,protein_coding,0.1019284921779039,0,1.0018456087465821,7
CHRNA4,protein_coding,0.06997601325457023,0,0.6092104517810283,4
CHRNA9,protein_coding,0.023144634994331614,0,0.19811476250508456,3
CHRNB3,protein_coding,0.01656570069039192,0,0.173176853614688,2
CHRNB4,protein_coding,0.03547574632005517,0,0.37569210327996827,3
CHRND,protein_coding,0.18142882530304982,0,1.035482861889693,10
CHST1,protein_coding,0.034092221720357564,0,0.2867252959015448,4
CHST3,protein_coding,0.09053423038315749,0,0.5129610996745151,7
CHST4,protein_coding,0.042828554689137745,0,0.41267044857673923,4
CHST5,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CHST6,protein_coding,0.05257499301263593,0,0.5009228043732911,5
CHST8,protein_coding,0.01641504258434994,0,0.20307015059367609,2
CHST9,protein_coding,0.15023744109658738,0,0.8297771435993904,8
CIB3,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
CIB4,protein_coding,0,0,0,0
CIDEA,protein_coding,0,0,0,0
CIDEC,protein_coding,0.008060470124050458,0,0.16120940248100915,1
CITED1,protein_coding,0.013595071649591716,0,0.17053286877883367,2
CKM,protein_coding,0.019254825252043105,0,0.25986580394753933,2
CKMT1A,protein_coding,0.03921325044879836,0,0.389798705921309,4
CKMT1B,protein_coding,0.006261535054666138,0,0.12523070109332277,1
CKMT2,protein_coding,0.16171687751181446,0,0.5197316078950787,14
CLC,protein_coding,0.00515838060720924,0,0.10316761214418481,1
CLCA1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
